order_id,customer_id,staff_id,table_number,order_datetime,total_amount
547,925,8,6,2023-12-29 15:00:00,65.56
548,152,10,12,2023-12-16 02:00:00,25.07
549,586,5,7,2023-03-18 21:00:00,32.21
550,1901,9,16,2023-11-16 04:00:00,54.9
551,913,25,9,2023-03-12 22:00:00,54.97
552,274,25,21,2023-01-17 06:00:00,44.93
553,1578,1,22,2023-01-28 06:00:00,26.34
554,496,2,10,2023-09-01 03:00:00,10.48
555,1748,19,10,2023-06-27 23:00:00,116.73
556,101,14,10,2023-05-22 16:00:00,113.78
557,557,20,20,2023-08-10 15:00:00,63.2
558,1106,10,16,2023-10-08 12:00:00,119.46
559,1553,9,1,2023-10-06 02:00:00,84.1
560,73,10,17,2023-02-15 05:00:00,17.57
561,1038,6,21,2023-08-15 22:00:00,22.95
562,1457,17,14,2023-07-02 08:00:00,110.77
563,157,25,19,2023-03-23 19:00:00,79.31
564,735,6,21,2023-08-04 17:00:00,102.75
565,132,4,21,2023-07-10 12:00:00,108.81
566,1362,20,17,2023-11-11 07:00:00,59.27
567,1019,3,14,2023-01-11 02:00:00,15.34
568,1428,23,8,2023-09-29 06:00:00,30.71
569,1400,19,21,2023-06-13 03:00:00,17.32
570,1912,18,21,2023-02-04 21:00:00,30.76
571,559,24,9,2023-05-19 11:00:00,55.16
572,107,4,8,2023-05-04 01:00:00,23.0
573,1644,8,13,2023-03-01 16:00:00,28.34
574,265,17,17,2023-10-13 14:00:00,59.04
575,1229,5,19,2023-11-15 23:00:00,47.42
576,1103,13,7,2023-12-18 07:00:00,61.44
577,155,25,17,2023-12-14 02:00:00,57.21
578,1807,1,1,2023-12-25 19:00:00,80.89
579,988,13,5,2023-01-13 15:00:00,113.09
580,997,4,6,2023-04-01 02:00:00,21.87
581,247,22,2,2023-09-28 06:00:00,20.92
582,531,24,16,2023-06-20 22:00:00,103.81
583,858,14,22,2023-10-14 10:00:00,65.7
584,1972,3,5,2023-02-18 16:00:00,94.3
585,538,5,5,2023-01-18 07:00:00,33.7
586,729,7,12,2023-08-07 11:00:00,101.17
587,1178,1,3,2023-01-07 05:00:00,111.62
588,154,23,16,2023-09-29 20:00:00,79.9
589,1710,12,6,2023-09-03 19:00:00,21.65
590,92,11,15,2023-02-04 22:00:00,108.48
591,1457,24,15,2023-09-14 00:00:00,97.17
592,338,8,16,2023-11-08 02:00:00,92.6
593,1504,25,20,2023-02-25 00:00:00,14.04
594,1717,6,13,2023-03-05 11:00:00,97.89
595,1155,22,12,2023-08-07 02:00:00,25.17
596,450,2,10,2023-09-14 00:00:00,34.46
597,810,19,14,2023-01-24 00:00:00,73.48
598,787,20,2,2023-06-06 12:00:00,39.15
599,273,20,3,2023-06-02 23:00:00,82.75
600,1953,24,9,2023-01-21 01:00:00,76.89
601,588,14,11,2023-01-25 23:00:00,21.9
602,177,1,11,2023-11-16 21:00:00,82.16
603,1720,10,22,2023-03-24 14:00:00,111.64
604,831,16,10,2023-03-10 02:00:00,27.72
605,643,4,14,2023-11-23 06:00:00,75.68
606,1899,11,9,2023-05-05 21:00:00,47.61
607,1073,16,20,2023-01-29 14:00:00,60.56
608,567,20,21,2023-08-19 09:00:00,41.57
609,666,1,10,2023-03-15 07:00:00,48.95
610,1379,16,22,2023-10-20 15:00:00,13.18
611,1736,19,9,2023-09-16 16:00:00,117.97
612,1332,21,5,2023-10-29 10:00:00,78.73
613,868,22,8,2023-04-14 08:00:00,65.08
614,1909,9,11,2023-11-08 12:00:00,52.21
615,1654,9,1,2023-11-20 18:00:00,69.33
616,1799,9,21,2023-01-05 18:00:00,51.81
617,1070,17,10,2023-01-24 16:00:00,49.59
618,302,12,1,2023-11-28 07:00:00,61.03
619,868,25,22,2023-04-23 01:00:00,40.36
620,912,13,7,2023-07-11 06:00:00,29.81
621,408,8,14,2023-05-20 04:00:00,71.23
622,1213,16,5,2023-05-05 12:00:00,102.7
623,822,18,17,2023-05-12 07:00:00,26.81
624,1854,1,22,2023-05-06 15:00:00,13.6
625,1153,1,21,2023-09-22 09:00:00,37.15
626,561,12,6,2023-05-29 22:00:00,117.77
627,1561,6,16,2023-11-23 14:00:00,101.16
628,1290,9,11,2023-03-09 00:00:00,75.55
629,1142,23,10,2023-01-24 07:00:00,112.22
630,464,5,15,2023-10-03 21:00:00,58.98
631,144,16,7,2023-10-24 22:00:00,118.16
632,442,18,23,2023-08-20 21:00:00,42.59
633,1224,17,2,2023-07-04 19:00:00,36.43
634,1181,18,12,2023-08-24 10:00:00,80.19
635,487,1,19,2023-03-20 09:00:00,51.6
636,860,19,12,2023-06-23 17:00:00,78.9
637,1158,22,16,2023-06-10 23:00:00,43.55
638,1936,8,6,2023-11-06 20:00:00,77.97
639,148,3,3,2023-06-04 12:00:00,40.33
640,1360,25,2,2023-03-13 05:00:00,15.61
641,1095,5,20,2023-11-24 12:00:00,110.33
642,1257,23,5,2023-03-12 12:00:00,107.15
643,1358,8,11,2023-01-06 05:00:00,116.79
644,811,19,3,2023-02-19 23:00:00,88.82
645,666,18,3,2023-09-11 20:00:00,85.1
646,90,18,22,2023-04-23 23:00:00,71.49
647,1358,21,5,2023-09-17 12:00:00,23.85
648,199,1,22,2023-09-07 19:00:00,30.82
649,1185,15,23,2023-12-07 22:00:00,41.84
650,538,18,11,2023-08-18 06:00:00,107.92
651,1145,25,3,2023-08-29 00:00:00,29.03
652,301,7,13,2023-08-21 14:00:00,111.52
653,724,16,21,2023-04-15 02:00:00,67.51
654,1599,16,8,2023-04-17 21:00:00,88.71
655,963,15,20,2023-10-19 05:00:00,22.13
656,1460,6,10,2023-07-19 14:00:00,39.59
657,68,9,2,2023-07-29 08:00:00,115.44
658,1789,7,4,2023-12-13 03:00:00,39.28
659,1946,14,18,2023-02-12 23:00:00,42.62
660,459,11,19,2023-02-21 17:00:00,31.74
661,1538,21,4,2023-03-14 14:00:00,24.2
662,398,16,20,2023-08-26 21:00:00,35.66
663,620,25,9,2023-09-07 23:00:00,80.66
664,1310,6,16,2023-06-20 10:00:00,60.09
665,1585,22,6,2023-12-07 00:00:00,70.91
666,1164,16,4,2023-10-14 19:00:00,23.46
667,730,20,9,2023-08-02 17:00:00,98.23
668,556,16,13,2023-07-03 11:00:00,96.25
669,1953,12,9,2023-10-02 01:00:00,12.37
670,781,17,6,2023-07-24 01:00:00,52.19
671,1614,5,21,2023-01-07 19:00:00,17.56
672,1752,25,19,2023-05-18 22:00:00,97.13
673,894,13,14,2023-05-22 04:00:00,91.1
674,610,8,21,2023-02-11 11:00:00,109.22
675,748,24,15,2023-09-14 17:00:00,36.0
676,282,5,3,2023-03-20 05:00:00,60.19
677,661,12,5,2023-12-04 15:00:00,30.29
678,924,9,21,2023-05-17 00:00:00,50.84
679,1840,3,18,2023-02-26 04:00:00,67.45
680,996,3,14,2023-04-04 19:00:00,15.87
681,1960,1,16,2023-10-31 18:00:00,88.64
682,1602,25,14,2023-12-01 02:00:00,69.76
683,746,22,9,2023-10-02 14:00:00,101.19
684,1481,18,15,2023-11-16 02:00:00,39.9
685,87,24,7,2023-01-19 00:00:00,109.37
686,1103,12,14,2023-08-28 07:00:00,119.86
687,1229,9,6,2023-08-07 15:00:00,111.12
688,791,9,21,2023-11-18 11:00:00,95.57
689,1361,18,15,2023-06-09 01:00:00,99.36
690,1278,18,20,2023-02-14 14:00:00,73.11
691,304,7,8,2023-07-11 16:00:00,30.92
692,1404,4,2,2023-12-13 02:00:00,84.47
693,130,13,8,2023-02-11 10:00:00,88.4
694,596,17,1,2023-06-29 22:00:00,118.39
695,1300,24,17,2023-07-17 03:00:00,69.54
696,1723,2,19,2023-09-10 20:00:00,39.85
697,558,14,5,2023-11-16 14:00:00,85.2
698,899,3,22,2023-07-18 15:00:00,117.73
699,1207,5,20,2023-02-09 21:00:00,29.49
700,1292,14,16,2023-12-12 07:00:00,45.86
701,1832,3,7,2023-03-31 18:00:00,69.61
702,1346,23,7,2023-01-27 07:00:00,28.72
703,1536,7,18,2023-09-09 21:00:00,12.44
704,1636,18,18,2023-01-30 01:00:00,47.07
705,78,13,2,2023-01-02 07:00:00,105.19
706,784,23,15,2023-09-16 17:00:00,14.78
707,1363,22,14,2023-07-23 02:00:00,57.18
708,674,10,18,2023-08-20 18:00:00,93.84
709,1580,25,9,2023-04-04 16:00:00,114.85
710,1533,13,14,2023-09-16 00:00:00,118.4
711,238,16,5,2023-09-24 22:00:00,56.42
712,1158,9,11,2023-02-18 04:00:00,114.54
713,1997,2,8,2023-12-22 15:00:00,13.9
714,1216,23,5,2023-08-09 15:00:00,92.05
715,1380,5,11,2023-09-14 10:00:00,80.7
716,278,22,5,2023-04-04 16:00:00,37.45
717,1042,17,17,2023-05-17 21:00:00,65.81
718,524,23,22,2023-03-25 11:00:00,24.25
719,180,22,4,2023-05-31 15:00:00,105.88
720,123,4,15,2023-06-03 00:00:00,49.37
721,1270,17,19,2023-11-07 18:00:00,78.86
722,1758,9,22,2023-03-31 19:00:00,27.47
723,1397,20,2,2023-05-25 23:00:00,32.68
724,1075,2,24,2023-01-03 03:00:00,119.12
725,1095,24,17,2023-03-31 23:00:00,92.84
726,480,18,12,2023-07-02 22:00:00,115.82
727,1584,21,24,2023-06-02 03:00:00,42.54
728,1043,22,17,2023-11-03 12:00:00,28.1
729,1798,11,10,2023-03-30 00:00:00,65.34
730,84,13,18,2023-08-29 05:00:00,64.41
731,1179,8,19,2023-02-26 10:00:00,29.24
732,565,1,18,2023-08-23 04:00:00,90.65
733,619,17,13,2023-06-06 10:00:00,49.8
734,357,12,14,2023-01-09 17:00:00,30.5
735,816,4,24,2023-09-17 16:00:00,46.52
736,647,21,16,2023-11-23 22:00:00,72.0
737,443,13,18,2023-09-15 03:00:00,89.91
738,1093,9,18,2023-01-10 21:00:00,63.01
739,523,7,16,2023-12-22 07:00:00,67.82
740,143,23,17,2023-12-03 11:00:00,25.28
741,192,24,7,2023-03-07 16:00:00,110.62
742,1411,5,12,2023-12-29 03:00:00,112.16
743,378,5,2,2023-05-28 12:00:00,85.18
744,581,17,10,2023-10-30 09:00:00,11.94
745,535,9,5,2023-01-07 05:00:00,69.08
746,1717,6,21,2023-03-09 16:00:00,79.21
747,1317,25,3,2023-11-16 05:00:00,119.41
748,1033,19,19,2023-04-18 06:00:00,119.57
749,1295,16,13,2023-07-04 12:00:00,104.34
750,1411,21,12,2023-11-10 17:00:00,17.02
751,93,2,3,2023-06-27 21:00:00,114.86
752,1990,10,6,2023-11-20 17:00:00,77.39
753,529,16,14,2023-03-29 20:00:00,98.1
754,1178,5,4,2023-06-14 11:00:00,54.79
755,405,15,13,2023-11-26 03:00:00,45.16
756,840,13,19,2023-07-24 18:00:00,60.96
757,1173,13,18,2023-10-05 19:00:00,26.16
758,889,13,3,2023-04-05 07:00:00,49.28
759,1291,15,20,2023-06-08 23:00:00,104.34
760,422,14,6,2023-01-25 01:00:00,14.17
761,1864,8,16,2023-01-18 14:00:00,26.6
762,1642,11,20,2023-04-26 03:00:00,23.76
763,472,18,24,2023-02-21 05:00:00,54.34
764,893,24,3,2023-05-13 08:00:00,119.67
765,547,4,12,2023-01-29 15:00:00,29.07
766,631,10,19,2023-01-31 02:00:00,26.0
767,1550,1,19,2023-02-01 02:00:00,110.66
768,1527,5,24,2023-06-30 17:00:00,107.03
769,1038,13,4,2023-04-24 00:00:00,13.55
770,778,1,1,2023-01-30 11:00:00,92.69
771,1676,23,2,2023-12-26 10:00:00,82.1
772,1830,8,13,2023-01-21 03:00:00,94.45
773,364,3,13,2023-03-05 21:00:00,64.4
774,119,3,2,2023-01-08 01:00:00,119.05
775,1262,7,19,2023-02-12 12:00:00,14.82
776,546,4,22,2023-10-23 13:00:00,35.78
777,1193,3,24,2023-09-27 10:00:00,53.62
778,522,15,16,2023-02-05 07:00:00,59.48
779,634,8,12,2023-05-20 10:00:00,111.35
780,1937,3,1,2023-06-17 05:00:00,71.6
781,1681,7,9,2023-12-03 14:00:00,14.96
782,963,18,17,2023-01-02 07:00:00,54.86
783,958,11,10,2023-12-15 16:00:00,55.81
784,1759,11,18,2023-11-25 05:00:00,116.2
785,883,17,19,2023-09-15 02:00:00,75.91
786,1793,6,7,2023-11-23 06:00:00,79.92
787,780,8,19,2023-04-07 11:00:00,88.46
788,871,1,24,2023-01-03 17:00:00,94.7
789,516,10,15,2023-03-22 08:00:00,79.86
790,938,25,9,2023-07-28 19:00:00,36.09
791,1421,19,10,2023-11-10 21:00:00,106.15
792,866,3,23,2023-09-17 09:00:00,90.53
793,106,4,20,2023-08-15 23:00:00,91.61
794,1109,11,20,2023-01-25 08:00:00,119.62
795,214,15,4,2023-09-27 14:00:00,98.28
796,1145,1,6,2023-10-06 13:00:00,101.21
797,1156,9,4,2023-08-07 12:00:00,114.65
798,850,11,5,2023-12-06 18:00:00,26.62
799,197,19,9,2023-11-28 07:00:00,64.75
800,19,13,12,2023-03-14 20:00:00,73.86
801,642,16,23,2023-11-16 14:00:00,46.22
802,1036,4,8,2023-04-02 20:00:00,102.33
803,1105,1,21,2023-03-20 20:00:00,93.87
804,330,20,5,2023-10-20 10:00:00,89.3
805,866,13,11,2023-05-09 21:00:00,119.69
806,774,1,23,2023-02-10 13:00:00,38.53
807,392,5,11,2023-06-17 16:00:00,90.9
808,637,5,13,2023-10-03 15:00:00,70.65
809,307,14,14,2023-06-30 09:00:00,44.43
810,1291,23,8,2023-10-07 19:00:00,27.66
811,1471,14,18,2023-03-03 13:00:00,108.55
812,1465,8,19,2023-08-26 01:00:00,75.5
813,895,4,12,2023-11-02 09:00:00,100.74
814,652,7,12,2023-09-26 12:00:00,69.99
815,841,20,18,2023-12-21 01:00:00,34.2
816,1026,19,10,2023-01-01 01:00:00,47.13
817,520,15,7,2023-12-19 14:00:00,51.97
818,1786,22,18,2023-10-13 03:00:00,117.02
819,1675,4,12,2023-09-06 20:00:00,10.62
820,636,19,14,2023-11-26 07:00:00,118.42
821,1333,9,15,2023-08-01 17:00:00,117.85
822,740,21,16,2023-11-17 22:00:00,119.58
823,1546,13,2,2023-05-02 10:00:00,62.42
824,469,14,18,2023-08-03 20:00:00,116.02
825,212,23,12,2023-12-12 18:00:00,53.52
826,1136,14,16,2023-05-13 00:00:00,12.89
827,1032,22,13,2023-04-19 07:00:00,34.68
828,804,10,20,2023-08-27 04:00:00,113.98
829,477,16,17,2023-04-04 03:00:00,11.51
830,874,5,18,2023-04-27 15:00:00,70.06
831,460,23,3,2023-10-20 05:00:00,18.32
832,253,6,23,2023-08-17 01:00:00,41.5
833,1550,2,10,2023-01-01 18:00:00,19.69
834,752,13,1,2023-02-05 18:00:00,104.55
835,1462,13,6,2023-08-13 04:00:00,75.02
836,1778,19,3,2023-05-07 08:00:00,109.23
837,981,18,19,2023-07-07 17:00:00,85.72
838,854,19,4,2023-08-30 05:00:00,116.81
839,1685,1,20,2023-04-16 11:00:00,66.09
840,236,8,23,2023-11-08 07:00:00,80.26
841,1330,22,3,2023-07-16 15:00:00,73.39
842,478,16,8,2023-07-22 15:00:00,63.27
843,679,2,8,2023-06-18 06:00:00,103.06
844,1044,8,7,2023-04-13 04:00:00,80.9
845,216,6,2,2023-04-29 14:00:00,98.14
846,855,16,21,2023-12-03 00:00:00,96.5
847,135,23,6,2023-10-03 22:00:00,31.01
848,905,11,16,2023-05-25 06:00:00,81.52
849,1153,17,10,2023-02-18 07:00:00,31.96
850,410,23,4,2023-07-12 18:00:00,74.17
851,1446,19,13,2023-10-22 00:00:00,84.52
852,1318,11,10,2023-06-05 02:00:00,119.7
853,1270,8,21,2023-05-29 08:00:00,13.36
854,1725,22,14,2023-09-12 21:00:00,20.04
855,1580,4,9,2023-10-02 13:00:00,18.47
856,86,11,11,2023-10-13 09:00:00,53.82
857,556,8,23,2023-04-04 11:00:00,100.37
858,1866,9,18,2023-12-07 17:00:00,102.85
859,1399,2,11,2023-03-15 08:00:00,91.07
860,1470,16,17,2023-08-15 18:00:00,108.66
861,378,6,2,2023-11-16 23:00:00,45.51
862,1414,21,3,2023-04-22 11:00:00,19.7
863,1681,21,11,2023-10-24 20:00:00,16.4
864,1075,19,18,2023-08-29 21:00:00,103.73
865,242,8,3,2023-05-15 20:00:00,90.35
866,1318,14,15,2023-09-03 18:00:00,86.85
867,920,24,11,2023-12-10 03:00:00,47.36
868,1587,16,11,2023-12-28 16:00:00,51.79
869,266,12,20,2023-06-28 04:00:00,115.39
870,1144,5,11,2023-07-16 19:00:00,17.02
871,712,24,19,2023-08-24 04:00:00,95.11
872,1941,24,1,2023-02-16 11:00:00,44.06
873,1272,19,5,2023-03-16 05:00:00,14.3
874,70,18,10,2023-03-20 04:00:00,91.68
875,1877,9,10,2023-08-12 11:00:00,46.4
876,57,2,14,2023-12-22 12:00:00,89.44
877,1406,25,2,2023-05-21 15:00:00,87.84
878,39,20,4,2023-04-25 14:00:00,68.83
879,801,12,2,2023-05-17 12:00:00,95.51
880,1467,2,18,2023-01-19 16:00:00,73.91
881,1042,10,13,2023-08-19 17:00:00,41.53
882,1976,1,19,2023-06-23 20:00:00,90.75
883,732,4,5,2023-05-26 16:00:00,74.81
884,825,25,20,2023-04-01 22:00:00,11.4
885,756,12,2,2023-05-19 14:00:00,109.18
886,352,9,11,2023-01-30 23:00:00,70.02
887,1996,4,18,2023-03-05 10:00:00,105.55
888,1840,9,6,2023-10-09 12:00:00,107.1
889,1322,6,23,2023-10-04 03:00:00,58.95
890,283,1,10,2023-02-14 13:00:00,65.84
891,1610,10,22,2023-08-20 18:00:00,55.73
892,110,14,23,2023-11-19 21:00:00,59.44
893,1017,22,17,2023-07-23 15:00:00,108.47
894,1204,25,22,2023-07-14 18:00:00,96.7
895,1962,18,11,2023-03-31 20:00:00,23.92
896,544,6,19,2023-11-28 00:00:00,77.13
897,1770,18,17,2023-06-22 11:00:00,119.55
898,1818,20,24,2023-08-23 13:00:00,75.51
899,25,16,4,2023-10-23 07:00:00,96.45
900,843,15,24,2023-07-31 14:00:00,94.6
901,791,16,14,2023-09-24 21:00:00,48.53
902,738,8,20,2023-10-14 07:00:00,50.9
903,57,13,4,2023-01-27 08:00:00,89.65
904,180,23,14,2023-04-02 15:00:00,65.0
905,232,11,4,2023-08-12 01:00:00,72.76
906,1918,25,6,2023-05-02 06:00:00,88.42
907,343,7,9,2023-01-26 22:00:00,95.53
908,477,17,21,2023-09-11 01:00:00,39.87
909,1823,18,12,2023-01-16 00:00:00,26.15
910,576,22,8,2023-09-23 05:00:00,42.1
911,455,23,24,2023-12-17 01:00:00,65.83
912,1256,19,4,2023-06-14 07:00:00,47.64
913,289,25,5,2023-07-22 21:00:00,72.52
914,1237,13,6,2023-12-05 16:00:00,15.88
915,258,15,5,2023-02-06 13:00:00,66.07
916,530,23,19,2023-07-19 19:00:00,50.48
917,687,22,8,2023-11-21 15:00:00,68.81
918,929,22,9,2023-04-16 03:00:00,56.48
919,229,1,15,2023-09-19 06:00:00,41.26
920,1250,16,4,2023-12-24 15:00:00,109.45
921,596,5,9,2023-10-03 23:00:00,30.32
922,1827,3,7,2023-08-01 00:00:00,84.95
923,435,23,8,2023-11-12 04:00:00,111.71
924,882,10,15,2023-10-22 10:00:00,69.25
925,1021,19,19,2023-09-30 17:00:00,106.4
926,1782,5,15,2023-04-07 17:00:00,23.73
927,402,7,5,2023-12-06 13:00:00,64.32
928,622,14,19,2023-12-05 13:00:00,60.27
929,1790,3,7,2023-12-14 02:00:00,10.89
930,88,13,6,2023-12-12 14:00:00,58.76
931,584,13,19,2023-08-11 05:00:00,50.59
932,1917,10,17,2023-12-28 11:00:00,83.68
933,1566,2,10,2023-11-24 10:00:00,113.22
934,1708,6,19,2023-06-29 23:00:00,19.44
935,309,8,11,2023-08-13 13:00:00,46.02
936,906,4,15,2023-03-19 00:00:00,58.85
937,343,25,10,2023-05-14 13:00:00,60.07
938,436,12,11,2023-04-01 01:00:00,95.23
939,177,15,23,2023-03-03 00:00:00,58.77
940,139,8,3,2023-01-27 19:00:00,12.99
941,194,7,3,2023-08-11 23:00:00,88.11
942,1210,14,18,2023-07-09 17:00:00,107.33
943,1242,23,11,2023-09-29 14:00:00,66.53
944,1188,19,20,2023-08-27 11:00:00,73.92
945,1185,14,22,2023-11-28 02:00:00,27.92
946,943,22,18,2023-01-26 10:00:00,34.27
947,525,13,15,2023-06-29 06:00:00,35.87
948,1832,21,7,2023-03-06 07:00:00,57.38
949,1625,1,10,2023-03-03 02:00:00,112.1
950,1860,19,21,2023-09-17 20:00:00,67.4
951,1066,1,23,2023-02-19 05:00:00,31.13
952,915,4,20,2023-03-31 10:00:00,39.27
953,210,10,10,2023-04-05 16:00:00,52.24
954,741,3,13,2023-07-09 00:00:00,78.56
955,862,20,15,2023-01-30 23:00:00,58.4
956,1299,9,23,2023-07-15 00:00:00,53.17
957,954,3,18,2023-05-25 16:00:00,72.12
958,1303,6,23,2023-06-01 18:00:00,36.6
959,1275,6,4,2023-01-03 15:00:00,18.68
960,1334,23,20,2023-01-24 07:00:00,12.69
961,1744,25,17,2023-11-07 06:00:00,37.64
962,833,12,3,2023-03-14 05:00:00,20.08
963,140,23,21,2023-06-12 06:00:00,47.0
964,792,1,21,2023-03-06 06:00:00,95.02
965,546,16,2,2023-04-11 15:00:00,88.79
966,1845,24,4,2023-09-11 18:00:00,77.2
967,1017,5,1,2023-08-06 09:00:00,103.78
968,1928,9,15,2023-08-13 11:00:00,41.03
969,1554,10,1,2023-08-04 19:00:00,107.36
970,57,13,6,2023-12-08 03:00:00,53.92
971,112,15,7,2023-10-04 19:00:00,54.1
972,5,12,19,2023-11-16 04:00:00,54.59
973,1434,5,12,2023-04-13 10:00:00,20.79
974,1438,5,1,2023-09-09 04:00:00,117.3
975,1206,18,7,2023-08-15 23:00:00,25.24
976,1037,12,19,2023-07-09 23:00:00,47.5
977,1363,3,13,2023-04-25 13:00:00,45.12
978,1821,25,12,2023-03-23 04:00:00,18.21
979,1283,7,12,2023-09-20 18:00:00,26.75
980,90,17,22,2023-12-10 19:00:00,14.93
981,616,19,13,2023-12-04 04:00:00,42.16
982,891,18,14,2023-12-22 04:00:00,105.33
983,698,1,22,2023-01-08 21:00:00,47.34
984,1274,25,12,2023-09-08 08:00:00,23.61
985,1279,24,20,2023-11-08 18:00:00,81.03
986,1612,5,12,2023-01-13 07:00:00,119.63
987,898,2,6,2023-12-15 16:00:00,35.56
988,971,1,10,2023-12-07 08:00:00,40.75
989,1132,7,20,2023-02-03 07:00:00,116.9
990,668,11,24,2023-10-19 19:00:00,29.67
991,594,11,9,2023-12-17 06:00:00,66.23
992,589,18,2,2023-04-23 12:00:00,36.36
993,485,17,7,2023-09-02 17:00:00,112.56
994,982,2,9,2023-07-16 10:00:00,117.97
995,972,7,12,2023-09-28 11:00:00,99.62
996,1282,7,5,2023-12-14 05:00:00,44.63
997,639,10,1,2023-04-29 07:00:00,54.38
998,997,22,22,2023-05-27 09:00:00,36.65
999,1927,21,15,2023-02-17 07:00:00,107.98
1000,282,3,8,2023-09-22 21:00:00,110.6
1001,986,12,1,2023-04-04 15:00:00,56.08
1002,1112,3,18,2023-09-30 20:00:00,82.22
1003,1228,11,13,2023-07-08 04:00:00,28.21
1004,16,12,1,2023-06-20 22:00:00,57.84
1005,1175,25,5,2023-03-06 12:00:00,79.46
1006,936,4,18,2023-09-30 04:00:00,52.39
1007,254,25,16,2023-07-07 23:00:00,49.34
1008,1212,16,10,2023-04-28 23:00:00,10.11
1009,329,20,4,2023-05-08 14:00:00,98.47
1010,544,18,1,2023-11-29 07:00:00,107.83
1011,783,4,23,2023-05-08 04:00:00,116.64
1012,997,22,8,2023-10-28 10:00:00,89.12
1013,1421,6,5,2023-05-28 11:00:00,70.37
1014,1541,21,2,2023-01-22 22:00:00,39.62
1015,1483,15,24,2023-04-27 23:00:00,119.92
1016,1354,1,17,2023-03-15 01:00:00,74.87
1017,1844,3,7,2023-10-14 18:00:00,84.93
1018,845,5,17,2023-03-10 22:00:00,85.06
1019,1193,22,6,2023-07-21 17:00:00,102.98
1020,1717,17,22,2023-06-18 09:00:00,11.06
1021,366,14,15,2023-07-29 08:00:00,34.23
1022,1202,9,5,2023-12-30 22:00:00,83.21
1023,655,3,15,2023-07-04 01:00:00,108.47
1024,1386,13,18,2023-07-13 03:00:00,85.39
1025,760,3,18,2023-05-01 03:00:00,55.48
1026,639,11,21,2023-09-03 04:00:00,49.77
1027,1799,2,21,2023-01-19 16:00:00,91.17
1028,1064,24,23,2023-05-18 22:00:00,91.54
1029,924,15,6,2023-07-11 01:00:00,76.78
1030,416,13,2,2023-12-04 20:00:00,42.06
1031,1379,19,17,2023-07-03 17:00:00,111.77
1032,255,22,21,2023-11-25 01:00:00,70.71
1033,1167,16,4,2023-09-10 03:00:00,96.95
1034,1776,18,12,2023-12-24 08:00:00,33.57
1035,1764,7,19,2023-01-13 06:00:00,47.84
1036,1877,13,2,2023-02-21 14:00:00,106.2
1037,710,4,2,2023-12-02 01:00:00,15.51
1038,577,9,14,2023-04-28 08:00:00,66.35
1039,900,10,15,2023-02-15 18:00:00,62.99
1040,11,9,20,2023-03-14 09:00:00,92.64
1041,1644,7,2,2023-04-02 05:00:00,41.01
1042,26,15,4,2023-04-26 05:00:00,34.1
1043,957,8,19,2023-02-20 22:00:00,111.87
1044,421,19,9,2023-09-30 21:00:00,72.89
1045,1687,11,7,2023-01-18 02:00:00,21.52
1046,1245,5,13,2023-05-03 17:00:00,31.23
1047,1877,2,12,2023-12-04 14:00:00,119.87
1048,496,10,3,2023-07-19 10:00:00,31.52
1049,1261,16,13,2023-02-02 18:00:00,77.15
1050,237,23,15,2023-03-29 21:00:00,56.21
1051,1009,13,14,2023-08-15 22:00:00,107.42
1052,219,8,24,2023-09-01 03:00:00,93.07
1053,1511,9,9,2023-03-24 18:00:00,75.66
1054,1960,11,13,2023-12-05 14:00:00,11.18
1055,461,11,23,2023-11-01 04:00:00,106.78
1056,663,23,22,2023-08-26 21:00:00,58.91
1057,635,16,4,2023-04-11 03:00:00,112.47
1058,1168,10,21,2023-12-11 06:00:00,64.51
1059,990,24,8,2023-07-03 09:00:00,86.36
1060,189,12,3,2023-10-07 05:00:00,17.62
1061,255,25,2,2023-05-18 07:00:00,91.97
1062,68,6,19,2023-03-30 09:00:00,47.18
1063,616,12,23,2023-05-30 06:00:00,48.65
1064,336,10,8,2023-06-24 21:00:00,23.05
1065,671,18,17,2023-08-26 12:00:00,26.15
1066,821,18,13,2023-10-29 08:00:00,30.43
1067,874,4,7,2023-06-28 16:00:00,46.1
1068,1433,9,9,2023-02-15 05:00:00,108.12
1069,300,7,12,2023-12-27 05:00:00,50.51
1070,1932,18,14,2023-04-20 05:00:00,89.68
1071,1626,8,14,2023-04-08 20:00:00,19.1
1072,357,11,15,2023-07-23 02:00:00,75.02
1073,256,7,3,2023-05-07 12:00:00,63.01
1074,1008,9,15,2023-04-08 21:00:00,117.58
1075,353,8,19,2023-08-28 07:00:00,103.08
1076,1756,3,24,2023-07-04 16:00:00,60.03
1077,1545,17,20,2023-09-15 07:00:00,95.27
1078,524,2,14,2023-10-30 17:00:00,31.23
1079,1861,15,8,2023-09-12 07:00:00,71.86
1080,950,14,5,2023-11-03 14:00:00,18.21
1081,756,18,19,2023-03-26 15:00:00,48.29
1082,1718,16,4,2023-02-22 01:00:00,34.84
1083,284,20,14,2023-10-11 16:00:00,89.08
1084,1336,22,16,2023-05-29 04:00:00,63.91
1085,99,4,20,2023-12-21 23:00:00,92.62
1086,197,25,24,2023-08-09 19:00:00,66.68
1087,482,20,6,2023-05-09 22:00:00,19.51
1088,878,6,23,2023-05-05 01:00:00,90.89
1089,1250,6,6,2023-02-10 02:00:00,101.66
1090,1869,11,3,2023-08-27 13:00:00,109.39
